Day,Month,Year,Hour,ExportWhTotal,ImportWhTotal
18,4,2020,17:30:00,42781250,0
18,4,2020,18:00:00,49718750,0
18,4,2020,18:30:00,57750000,0
18,4,2020,19:00:00,58156250,0
18,4,2020,19:30:00,59093750,0
18,4,2020,20:00:00,56437500,0
18,4,2020,20:30:00,54593750,0
18,4,2020,21:00:00,52125000,0
18,4,2020,21:30:00,44781250,0
18,4,2020,22:00:00,51343750,0
18,4,2020,22:30:00,44312500,0
18,4,2020,23:00:00,41750000,0
18,4,2020,23:30:00,40218750,0
19,4,2020,0:00:00,38500000,0
19,4,2020,0:30:00,37187500,0
19,4,2020,1:00:00,35750000,0
19,4,2020,1:30:00,34687500,0
19,4,2020,2:00:00,34000000,0
19,4,2020,2:30:00,33000000,0
19,4,2020,3:00:00,32187500,0
19,4,2020,3:30:00,31562500,0
19,4,2020,4:00:00,31125000,0
19,4,2020,4:30:00,31343750,0
19,4,2020,5:00:00,32375000,0
19,4,2020,5:30:00,33031250,0
19,4,2020,6:00:00,32312500,0
19,4,2020,6:30:00,31375000,0
19,4,2020,7:00:00,30156250,0
19,4,2020,7:30:00,32062500,0
19,4,2020,8:00:00,42218750,0
19,4,2020,8:30:00,43312500,0
19,4,2020,9:00:00,44281250,0
19,4,2020,9:30:00,45000000,0
19,4,2020,10:00:00,42406250,0
19,4,2020,10:30:00,41250000,0
19,4,2020,11:00:00,42343750,0
19,4,2020,11:30:00,43031250,0
19,4,2020,12:00:00,41687500,0
19,4,2020,12:30:00,41312500,0
19,4,2020,13:00:00,41812500,0
19,4,2020,13:30:00,42343750,0
19,4,2020,14:00:00,42593750,0
19,4,2020,14:30:00,42750000,0
19,4,2020,15:00:00,43218750,0
19,4,2020,15:30:00,43468750,0
19,4,2020,16:00:00,43125000,0
19,4,2020,16:30:00,42281250,0
19,4,2020,17:00:00,42125000,0
19,4,2020,17:30:00,43687500,0
19,4,2020,18:00:00,50687500,0
19,4,2020,18:30:00,58875000,0
19,4,2020,19:00:00,59718750,0
19,4,2020,19:30:00,60031250,0
19,4,2020,20:00:00,59875000,0
19,4,2020,20:30:00,59000000,0
19,4,2020,21:00:00,57937500,0
19,4,2020,21:30:00,56187500,0
19,4,2020,22:00:00,54062500,0
19,4,2020,22:30:00,51687500,0
19,4,2020,23:00:00,48812500,0
19,4,2020,23:30:00,46562500,0
20,4,2020,0:00:00,44468750,0
20,4,2020,0:30:00,42750000,0
20,4,2020,1:00:00,41500000,0
20,4,2020,1:30:00,40250000,0
20,4,2020,2:00:00,39281250,0
20,4,2020,2:30:00,38343750,0
20,4,2020,3:00:00,37437500,0
20,4,2020,3:30:00,37781250,0
20,4,2020,4:00:00,38062500,0
20,4,2020,4:30:00,38468750,0
20,4,2020,5:00:00,39468750,0
20,4,2020,5:30:00,40843750,0
20,4,2020,6:00:00,40656250,0
20,4,2020,6:30:00,39562500,0
20,4,2020,7:00:00,39437500,0
20,4,2020,7:30:00,41312500,0
20,4,2020,8:00:00,43562500,0
20,4,2020,8:30:00,45968750,0
20,4,2020,9:00:00,48718750,0
20,4,2020,9:30:00,50625000,0
20,4,2020,10:00:00,52406250,0
20,4,2020,10:30:00,52406250,0
20,4,2020,11:00:00,52500000,0
20,4,2020,11:30:00,51125000,0
20,4,2020,12:00:00,51187500,0
20,4,2020,12:30:00,53125000,0
20,4,2020,13:00:00,54281250,0
20,4,2020,13:30:00,54843750,0
20,4,2020,14:00:00,55062500,0
20,4,2020,14:30:00,54406250,0
20,4,2020,15:00:00,53656250,0
20,4,2020,15:30:00,53343750,0
20,4,2020,16:00:00,52343750,0
20,4,2020,16:30:00,50687500,0
20,4,2020,17:00:00,50406250,0
20,4,2020,17:30:00,51187500,0
20,4,2020,18:00:00,56093750,0
20,4,2020,18:30:00,63843750,0
20,4,2020,19:00:00,63906250,0
20,4,2020,19:30:00,63937500,0
20,4,2020,20:00:00,62500000,0
20,4,2020,20:30:00,61281250,0
20,4,2020,21:00:00,59281250,0
20,4,2020,21:30:00,56593750,0
20,4,2020,22:00:00,55156250,0
20,4,2020,22:30:00,52687500,0
20,4,2020,23:00:00,50531250,0
20,4,2020,23:30:00,48593750,0
21,4,2020,0:00:00,46281250,0
21,4,2020,0:30:00,44562500,0
21,4,2020,1:00:00,43781250,0
21,4,2020,1:30:00,42968750,0
21,4,2020,2:00:00,41906250,0
21,4,2020,2:30:00,40968750,0
21,4,2020,3:00:00,40187500,0
21,4,2020,3:30:00,39437500,0
21,4,2020,4:00:00,38781250,0
21,4,2020,4:30:00,38750000,0
21,4,2020,5:00:00,39500000,0
21,4,2020,5:30:00,40000000,0
21,4,2020,6:00:00,39343750,0
21,4,2020,6:30:00,38687500,0
21,4,2020,7:00:00,39843750,0
21,4,2020,7:30:00,42406250,0
21,4,2020,8:00:00,43843750,0
21,4,2020,8:30:00,45750000,0
21,4,2020,9:00:00,47437500,0
21,4,2020,9:30:00,47625000,0
21,4,2020,10:00:00,48031250,0
21,4,2020,10:30:00,48437500,0
21,4,2020,11:00:00,48343750,0
21,4,2020,11:30:00,46093750,0
21,4,2020,12:00:00,44843750,0
21,4,2020,12:30:00,43843750,0
21,4,2020,13:00:00,43718750,0
21,4,2020,13:30:00,44531250,0
21,4,2020,14:00:00,44156250,0
21,4,2020,14:30:00,44750000,0
21,4,2020,15:00:00,44593750,0
21,4,2020,15:30:00,45562500,0
21,4,2020,16:00:00,46062500,0
21,4,2020,16:30:00,45562500,0
21,4,2020,17:00:00,45625000,0
21,4,2020,17:30:00,46750000,0
21,4,2020,18:00:00,52718750,0
21,4,2020,18:30:00,57656250,0
21,4,2020,19:00:00,57343750,0
21,4,2020,19:30:00,55531250,0
21,4,2020,20:00:00,55000000,0
21,4,2020,20:30:00,53062500,0
21,4,2020,21:00:00,50156250,0
21,4,2020,21:30:00,48000000,0
21,4,2020,22:00:00,44937500,0
21,4,2020,22:30:00,42000000,0
21,4,2020,23:00:00,40062500,0
21,4,2020,23:30:00,38531250,0
22,4,2020,0:00:00,36500000,0
22,4,2020,0:30:00,34718750,0
22,4,2020,1:00:00,34062500,0
22,4,2020,1:30:00,33281250,0
22,4,2020,2:00:00,32468750,0
22,4,2020,2:30:00,32031250,0
22,4,2020,3:00:00,31156250,0
22,4,2020,3:30:00,30750000,0
22,4,2020,4:00:00,30937500,0
22,4,2020,4:30:00,31281250,0
22,4,2020,5:00:00,32593750,0
22,4,2020,5:30:00,33531250,0
22,4,2020,6:00:00,33250000,0
22,4,2020,6:30:00,33000000,0
22,4,2020,7:00:00,34187500,0
22,4,2020,7:30:00,36343750,0
22,4,2020,8:00:00,38656250,0
22,4,2020,8:30:00,39968750,0
22,4,2020,9:00:00,43468750,0
22,4,2020,9:30:00,43843750,0
22,4,2020,10:00:00,44218750,0
22,4,2020,10:30:00,46281250,0
22,4,2020,11:00:00,46718750,0
22,4,2020,11:30:00,47343750,0
22,4,2020,12:00:00,48593750,0
22,4,2020,12:30:00,50093750,0
22,4,2020,13:00:00,51812500,0
22,4,2020,13:30:00,53343750,0
22,4,2020,14:00:00,53812500,0
22,4,2020,14:30:00,53656250,0
22,4,2020,15:00:00,52718750,0
22,4,2020,15:30:00,53000000,0
22,4,2020,16:00:00,52093750,0
22,4,2020,16:30:00,51000000,0
22,4,2020,17:00:00,49187500,0
22,4,2020,17:30:00,49656250,0
22,4,2020,18:00:00,56968750,0
22,4,2020,18:30:00,64437500,0
22,4,2020,19:00:00,64406250,0
22,4,2020,19:30:00,64156250,0
22,4,2020,20:00:00,63218750,0
22,4,2020,20:30:00,61968750,0
22,4,2020,21:00:00,60656250,0
22,4,2020,21:30:00,58187500,0
22,4,2020,22:00:00,55718750,0
22,4,2020,22:30:00,52250000,0
22,4,2020,23:00:00,49406250,0
22,4,2020,23:30:00,47593750,0
23,4,2020,0:00:00,47031250,0
23,4,2020,0:30:00,47093750,0
23,4,2020,1:00:00,45906250,0
23,4,2020,1:30:00,44843750,0
23,4,2020,2:00:00,43937500,0
23,4,2020,2:30:00,43062500,0
23,4,2020,3:00:00,42406250,0
23,4,2020,3:30:00,41656250,0
23,4,2020,4:00:00,41125000,0
23,4,2020,4:30:00,41468750,0
23,4,2020,5:00:00,42406250,0
23,4,2020,5:30:00,43125000,0
23,4,2020,6:00:00,41593750,0
23,4,2020,6:30:00,40750000,0
23,4,2020,7:00:00,40593750,0
23,4,2020,7:30:00,43687500,0
23,4,2020,8:00:00,45937500,0
23,4,2020,8:30:00,48093750,0
23,4,2020,9:00:00,48250000,0
23,4,2020,9:30:00,48593750,0
23,4,2020,10:00:00,49593750,0
23,4,2020,10:30:00,50125000,0
23,4,2020,11:00:00,52156250,0
23,4,2020,11:30:00,52750000,0
23,4,2020,12:00:00,52593750,0
23,4,2020,12:30:00,54187500,0
23,4,2020,13:00:00,55906250,0
23,4,2020,13:30:00,58062500,0
23,4,2020,14:00:00,58062500,0
23,4,2020,14:30:00,56687500,0
23,4,2020,15:00:00,55500000,0
23,4,2020,15:30:00,53843750,0
23,4,2020,16:00:00,52562500,0
23,4,2020,16:30:00,51343750,0
23,4,2020,17:00:00,51812500,0
23,4,2020,17:30:00,54031250,0
23,4,2020,18:00:00,59812500,0
23,4,2020,18:30:00,63437500,0
23,4,2020,19:00:00,63625000,0
23,4,2020,19:30:00,62406250,0
23,4,2020,20:00:00,61062500,0
23,4,2020,20:30:00,60281250,0
23,4,2020,21:00:00,58343750,0
23,4,2020,21:30:00,55343750,0
23,4,2020,22:00:00,52218750,0
23,4,2020,22:30:00,49250000,0
23,4,2020,23:00:00,46156250,0
23,4,2020,23:30:00,43968750,0
24,4,2020,0:00:00,42156250,0
24,4,2020,0:30:00,40187500,0
24,4,2020,1:00:00,39656250,0
24,4,2020,1:30:00,39375000,0
24,4,2020,2:00:00,38906250,0
24,4,2020,2:30:00,38781250,0
24,4,2020,3:00:00,39468750,0
24,4,2020,3:30:00,40375000,0
24,4,2020,4:00:00,40093750,0
24,4,2020,4:30:00,39468750,0
24,4,2020,5:00:00,37343750,0
24,4,2020,5:30:00,35906250,0
24,4,2020,6:00:00,35250000,0
24,4,2020,6:30:00,34281250,0
24,4,2020,7:00:00,34250000,0
24,4,2020,7:30:00,36062500,0
24,4,2020,8:00:00,38625000,0
24,4,2020,8:30:00,40937500,0
24,4,2020,9:00:00,43000000,0
24,4,2020,9:30:00,44562500,0
24,4,2020,10:00:00,45750000,0
24,4,2020,10:30:00,46343750,0
24,4,2020,11:00:00,46125000,0
24,4,2020,11:30:00,47250000,0
24,4,2020,12:00:00,47562500,0
24,4,2020,12:30:00,48250000,0
24,4,2020,13:00:00,49375000,0
24,4,2020,13:30:00,50687500,0
24,4,2020,14:00:00,51312500,0
24,4,2020,14:30:00,51218750,0
24,4,2020,15:00:00,49406250,0
24,4,2020,15:30:00,45718750,0
24,4,2020,16:00:00,47875000,0
24,4,2020,16:30:00,47156250,0
24,4,2020,17:00:00,45750000,0
24,4,2020,17:30:00,46687500,0
24,4,2020,18:00:00,51468750,0
24,4,2020,18:30:00,55906250,0
24,4,2020,19:00:00,57656250,0
24,4,2020,19:30:00,57281250,0
24,4,2020,20:00:00,56937500,0
24,4,2020,20:30:00,56812500,0
24,4,2020,21:00:00,54062500,0
24,4,2020,21:30:00,52000000,0
24,4,2020,22:00:00,49312500,0
24,4,2020,22:30:00,47031250,0
24,4,2020,23:00:00,44781250,0
24,4,2020,23:30:00,42531250,0
25,4,2020,0:00:00,41250000,0
25,4,2020,0:30:00,39468750,0
25,4,2020,1:00:00,38218750,0
25,4,2020,1:30:00,37218750,0
25,4,2020,2:00:00,36656250,0
25,4,2020,2:30:00,36593750,0
25,4,2020,3:00:00,37218750,0
25,4,2020,3:30:00,37843750,0
25,4,2020,4:00:00,38062500,0
25,4,2020,4:30:00,37531250,0
25,4,2020,5:00:00,35500000,0
25,4,2020,5:30:00,34031250,0
25,4,2020,6:00:00,31562500,0
25,4,2020,6:30:00,29750000,0
25,4,2020,7:00:00,30281250,0
25,4,2020,7:30:00,31406250,0
25,4,2020,8:00:00,32281250,0
25,4,2020,8:30:00,34187500,0
25,4,2020,9:00:00,35625000,0
25,4,2020,9:30:00,36625000,0
25,4,2020,10:00:00,38531250,0
25,4,2020,10:30:00,40093750,0
25,4,2020,11:00:00,41093750,0
25,4,2020,11:30:00,41906250,0
25,4,2020,12:00:00,42062500,0
25,4,2020,12:30:00,42437500,0
25,4,2020,13:00:00,42468750,0
25,4,2020,13:30:00,43062500,0
25,4,2020,14:00:00,43593750,0
25,4,2020,14:30:00,43781250,0
25,4,2020,15:00:00,44375000,0
25,4,2020,15:30:00,46031250,0
25,4,2020,16:00:00,46781250,0
25,4,2020,16:30:00,47156250,0
25,4,2020,17:00:00,47937500,0
25,4,2020,17:30:00,50093750,0
25,4,2020,18:00:00,56343750,0
25,4,2020,18:30:00,61093750,0
25,4,2020,19:00:00,63625000,0
25,4,2020,19:30:00,63468750,0
25,4,2020,20:00:00,62875000,0
25,4,2020,20:30:00,62718750,0
25,4,2020,21:00:00,61156250,0
25,4,2020,21:30:00,57718750,0
25,4,2020,22:00:00,55281250,0
25,4,2020,22:30:00,52531250,0
25,4,2020,23:00:00,50250000,0
25,4,2020,23:30:00,47531250,0
26,4,2020,0:00:00,45500000,0
26,4,2020,0:30:00,43437500,0
26,4,2020,1:00:00,42250000,0
26,4,2020,1:30:00,41187500,0
26,4,2020,2:00:00,40562500,0
26,4,2020,2:30:00,40218750,0
26,4,2020,3:00:00,40625000,0
26,4,2020,3:30:00,41281250,0
26,4,2020,4:00:00,41718750,0
26,4,2020,4:30:00,41062500,0
26,4,2020,5:00:00,39312500,0
26,4,2020,5:30:00,37718750,0
26,4,2020,6:00:00,34812500,0
26,4,2020,6:30:00,33437500,0
26,4,2020,7:00:00,32281250,0
26,4,2020,7:30:00,32406250,0
26,4,2020,8:00:00,33281250,0
26,4,2020,8:30:00,34437500,0
26,4,2020,9:00:00,35406250,0
26,4,2020,9:30:00,35937500,0
26,4,2020,10:00:00,37187500,0
26,4,2020,10:30:00,38656250,0
26,4,2020,11:00:00,39281250,0
26,4,2020,11:30:00,40406250,0
26,4,2020,12:00:00,41531250,0
26,4,2020,12:30:00,41937500,0
26,4,2020,13:00:00,42406250,0
26,4,2020,13:30:00,43343750,0
26,4,2020,14:00:00,43781250,0
26,4,2020,14:30:00,44156250,0
26,4,2020,15:00:00,45312500,0
26,4,2020,15:30:00,46843750,0
26,4,2020,16:00:00,47343750,0
26,4,2020,16:30:00,48625000,0
26,4,2020,17:00:00,49843750,0
26,4,2020,17:30:00,53218750,0
26,4,2020,18:00:00,60156250,0
26,4,2020,18:30:00,63375000,0
26,4,2020,19:00:00,63750000,0
26,4,2020,19:30:00,64312500,0
26,4,2020,20:00:00,64687500,0
26,4,2020,20:30:00,63625000,0
26,4,2020,21:00:00,61968750,0
26,4,2020,21:30:00,59468750,0
26,4,2020,22:00:00,56343750,0
26,4,2020,22:30:00,53375000,0
26,4,2020,23:00:00,50687500,0
26,4,2020,23:30:00,48562500,0
27,4,2020,0:00:00,46375000,0
27,4,2020,0:30:00,44812500,0
27,4,2020,1:00:00,43718750,0
27,4,2020,1:30:00,42656250,0
27,4,2020,2:00:00,41656250,0
27,4,2020,2:30:00,41500000,0
27,4,2020,3:00:00,42000000,0
27,4,2020,3:30:00,42750000,0
27,4,2020,4:00:00,42875000,0
27,4,2020,4:30:00,42437500,0
27,4,2020,5:00:00,40750000,0
27,4,2020,5:30:00,39343750,0
27,4,2020,6:00:00,37656250,0
27,4,2020,6:30:00,39375000,0
27,4,2020,7:00:00,39218750,0
27,4,2020,7:30:00,41000000,0
27,4,2020,8:00:00,44187500,0
27,4,2020,8:30:00,46406250,0
27,4,2020,9:00:00,48031250,0
27,4,2020,9:30:00,47968750,0
27,4,2020,10:00:00,47625000,0
27,4,2020,10:30:00,47312500,0
27,4,2020,11:00:00,48000000,0
27,4,2020,11:30:00,48093750,0
27,4,2020,12:00:00,48906250,0
27,4,2020,12:30:00,49343750,0
27,4,2020,13:00:00,50437500,0
27,4,2020,13:30:00,51437500,0
27,4,2020,14:00:00,52156250,0
27,4,2020,14:30:00,52250000,0
27,4,2020,15:00:00,51406250,0
27,4,2020,15:30:00,49625000,0
27,4,2020,16:00:00,49437500,0
27,4,2020,16:30:00,48843750,0
27,4,2020,17:00:00,47625000,0
27,4,2020,17:30:00,50375000,0
27,4,2020,18:00:00,56500000,0
27,4,2020,18:30:00,59781250,0
27,4,2020,19:00:00,60687500,0
27,4,2020,19:30:00,60843750,0
27,4,2020,20:00:00,60937500,0
27,4,2020,20:30:00,59250000,0
27,4,2020,21:00:00,57218750,0
27,4,2020,21:30:00,54000000,0
27,4,2020,22:00:00,51031250,0
27,4,2020,22:30:00,48500000,0
27,4,2020,23:00:00,45531250,0
27,4,2020,23:30:00,42781250,0
28,4,2020,0:00:00,41281250,0
28,4,2020,0:30:00,39781250,0
28,4,2020,1:00:00,38781250,0
28,4,2020,1:30:00,39343750,0
28,4,2020,2:00:00,40437500,0
28,4,2020,2:30:00,39218750,0
28,4,2020,3:00:00,40031250,0
28,4,2020,3:30:00,40906250,0
28,4,2020,4:00:00,40437500,0
28,4,2020,4:30:00,40156250,0
28,4,2020,5:00:00,38687500,0
28,4,2020,5:30:00,36875000,0
28,4,2020,6:00:00,34250000,0
28,4,2020,6:30:00,31593750,0
28,4,2020,7:00:00,31843750,0
28,4,2020,7:30:00,33968750,0
28,4,2020,8:00:00,35750000,0
28,4,2020,8:30:00,38343750,0
28,4,2020,9:00:00,40000000,0
28,4,2020,9:30:00,40250000,0
28,4,2020,10:00:00,40343750,0
28,4,2020,10:30:00,40406250,0
28,4,2020,11:00:00,40718750,0
28,4,2020,11:30:00,40187500,0
28,4,2020,12:00:00,39593750,0
28,4,2020,12:30:00,40281250,0
28,4,2020,13:00:00,41125000,0
28,4,2020,13:30:00,42781250,0
28,4,2020,14:00:00,43500000,0
28,4,2020,14:30:00,41625000,0
28,4,2020,15:00:00,39781250,0
28,4,2020,15:30:00,38718750,0
28,4,2020,16:00:00,38000000,0
28,4,2020,16:30:00,41718750,0
28,4,2020,17:00:00,44093750,0
28,4,2020,17:30:00,45562500,0
28,4,2020,18:00:00,52000000,0
28,4,2020,18:30:00,55250000,0
28,4,2020,19:00:00,56562500,0
28,4,2020,19:30:00,57406250,0
28,4,2020,20:00:00,57375000,0
28,4,2020,20:30:00,56531250,0
28,4,2020,21:00:00,55625000,0
28,4,2020,21:30:00,53500000,0
28,4,2020,22:00:00,50562500,0
28,4,2020,22:30:00,47406250,0
28,4,2020,23:00:00,45125000,0
28,4,2020,23:30:00,43000000,0
29,4,2020,0:00:00,41281250,0
29,4,2020,0:30:00,39281250,0
29,4,2020,1:00:00,38250000,0
29,4,2020,1:30:00,37531250,0
29,4,2020,2:00:00,36656250,0
29,4,2020,2:30:00,36406250,0
29,4,2020,3:00:00,36375000,0
29,4,2020,3:30:00,37312500,0
29,4,2020,4:00:00,37187500,0
29,4,2020,4:30:00,36468750,0
29,4,2020,5:00:00,34812500,0
29,4,2020,5:30:00,33343750,0
29,4,2020,6:00:00,31593750,0
29,4,2020,6:30:00,30656250,0
29,4,2020,7:00:00,31843750,0
29,4,2020,7:30:00,35156250,0
29,4,2020,8:00:00,37625000,0
29,4,2020,8:30:00,41343750,0
29,4,2020,9:00:00,44062500,0
29,4,2020,9:30:00,44718750,0
29,4,2020,10:00:00,46375000,0
29,4,2020,10:30:00,46750000,0
29,4,2020,11:00:00,47562500,0
29,4,2020,11:30:00,48875000,0
29,4,2020,12:00:00,48937500,0
29,4,2020,12:30:00,49781250,0
29,4,2020,13:00:00,50656250,0
29,4,2020,13:30:00,52250000,0
29,4,2020,14:00:00,54250000,0
29,4,2020,14:30:00,52843750,0
29,4,2020,15:00:00,49687500,0
29,4,2020,15:30:00,49468750,0
29,4,2020,16:00:00,52812500,0
29,4,2020,16:30:00,51031250,0
29,4,2020,17:00:00,49718750,0
29,4,2020,17:30:00,50250000,0
29,4,2020,18:00:00,57187500,0
29,4,2020,18:30:00,63375000,0
29,4,2020,19:00:00,64125000,0
29,4,2020,19:30:00,58593750,0
29,4,2020,20:00:00,57250000,0
29,4,2020,20:30:00,60437500,0
29,4,2020,21:00:00,61937500,0
29,4,2020,21:30:00,59531250,0
29,4,2020,22:00:00,57093750,0
29,4,2020,22:30:00,54031250,0
29,4,2020,23:00:00,50656250,0
29,4,2020,23:30:00,48000000,0
30,4,2020,0:00:00,45906250,0
30,4,2020,0:30:00,44125000,0
30,4,2020,1:00:00,42750000,0
30,4,2020,1:30:00,42062500,0
30,4,2020,2:00:00,41156250,0
30,4,2020,2:30:00,41031250,0
30,4,2020,3:00:00,40718750,0
30,4,2020,3:30:00,39812500,0
30,4,2020,4:00:00,39843750,0
30,4,2020,4:30:00,39531250,0
30,4,2020,5:00:00,37968750,0
30,4,2020,5:30:00,36156250,0
30,4,2020,6:00:00,34062500,0
30,4,2020,6:30:00,33500000,0
30,4,2020,7:00:00,35437500,0
30,4,2020,7:30:00,38937500,0
30,4,2020,8:00:00,41843750,0
30,4,2020,8:30:00,45000000,0
30,4,2020,9:00:00,47281250,0
30,4,2020,9:30:00,49093750,0
30,4,2020,10:00:00,50906250,0
30,4,2020,10:30:00,52468750,0
30,4,2020,11:00:00,52906250,0
30,4,2020,11:30:00,53531250,0
30,4,2020,12:00:00,54343750,0
30,4,2020,12:30:00,55125000,0
30,4,2020,13:00:00,56781250,0
30,4,2020,13:30:00,58187500,0
30,4,2020,14:00:00,58093750,0
30,4,2020,14:30:00,58750000,0
30,4,2020,15:00:00,58062500,0
30,4,2020,15:30:00,57125000,0
30,4,2020,16:00:00,55406250,0
30,4,2020,16:30:00,54031250,0
30,4,2020,17:00:00,52718750,0
30,4,2020,17:30:00,55187500,0
30,4,2020,18:00:00,61093750,0
30,4,2020,18:30:00,66093750,0
30,4,2020,19:00:00,67375000,0
30,4,2020,19:30:00,67656250,0
30,4,2020,20:00:00,67000000,0
30,4,2020,20:30:00,66031250,0
30,4,2020,21:00:00,63843750,0
30,4,2020,21:30:00,60062500,0
30,4,2020,22:00:00,57312500,0
30,4,2020,22:30:00,54625000,0
30,4,2020,23:00:00,51812500,0
30,4,2020,23:30:00,49031250,0
1,5,2020,0:00:00,46968750,0
1,5,2020,0:30:00,44562500,0
1,5,2020,1:00:00,43593750,0
1,5,2020,1:30:00,42625000,0
1,5,2020,2:00:00,42000000,0
1,5,2020,2:30:00,41437500,0
1,5,2020,3:00:00,41781250,0
1,5,2020,3:30:00,41781250,0
1,5,2020,4:00:00,41656250,0
1,5,2020,4:30:00,41468750,0
1,5,2020,5:00:00,39781250,0
1,5,2020,5:30:00,37656250,0
1,5,2020,6:00:00,35125000,0
1,5,2020,6:30:00,33125000,0
1,5,2020,7:00:00,32000000,0
1,5,2020,7:30:00,32031250,0
1,5,2020,8:00:00,33000000,0
1,5,2020,8:30:00,34437500,0
1,5,2020,9:00:00,35375000,0
1,5,2020,9:30:00,37031250,0
1,5,2020,10:00:00,38250000,0
1,5,2020,10:30:00,38906250,0
1,5,2020,11:00:00,40125000,0
1,5,2020,11:30:00,40812500,0
1,5,2020,12:00:00,41281250,0
1,5,2020,12:30:00,41093750,0
1,5,2020,13:00:00,42843750,0
1,5,2020,13:30:00,44156250,0
1,5,2020,14:00:00,44906250,0
1,5,2020,14:30:00,46156250,0
1,5,2020,15:00:00,45218750,0
1,5,2020,15:30:00,46062500,0
1,5,2020,16:00:00,44812500,0
1,5,2020,16:30:00,45531250,0
1,5,2020,17:00:00,45343750,0
1,5,2020,17:30:00,49437500,0
1,5,2020,18:00:00,58843750,0
1,5,2020,18:30:00,64218750,0
1,5,2020,19:00:00,65625000,0
1,5,2020,19:30:00,65250000,0
1,5,2020,20:00:00,63750000,0
1,5,2020,20:30:00,61906250,0
1,5,2020,21:00:00,60687500,0
1,5,2020,21:30:00,58625000,0
1,5,2020,22:00:00,56281250,0
1,5,2020,22:30:00,52968750,0
1,5,2020,23:00:00,49500000,0
1,5,2020,23:30:00,46781250,0
2,5,2020,0:00:00,44843750,0
2,5,2020,0:30:00,42593750,0
2,5,2020,1:00:00,41593750,0
2,5,2020,1:30:00,40625000,0
2,5,2020,2:00:00,39687500,0
2,5,2020,2:30:00,39312500,0
2,5,2020,3:00:00,39656250,0
2,5,2020,3:30:00,40281250,0
2,5,2020,4:00:00,40218750,0
2,5,2020,4:30:00,39031250,0
2,5,2020,5:00:00,36843750,0
2,5,2020,5:30:00,35312500,0
2,5,2020,6:00:00,33062500,0
2,5,2020,6:30:00,31531250,0
2,5,2020,7:00:00,31156250,0
2,5,2020,7:30:00,32406250,0
2,5,2020,8:00:00,33437500,0
2,5,2020,8:30:00,35000000,0
2,5,2020,9:00:00,35500000,0
2,5,2020,9:30:00,37312500,0
2,5,2020,10:00:00,38406250,0
2,5,2020,10:30:00,38312500,0
2,5,2020,11:00:00,37687500,0
2,5,2020,11:30:00,37562500,0
2,5,2020,12:00:00,36750000,0
2,5,2020,12:30:00,36750000,0
2,5,2020,13:00:00,35937500,0
2,5,2020,13:30:00,36656250,0
2,5,2020,14:00:00,37875000,0
2,5,2020,14:30:00,39093750,0
2,5,2020,15:00:00,39468750,0
2,5,2020,15:30:00,40281250,0
2,5,2020,16:00:00,41468750,0
2,5,2020,16:30:00,42312500,0
2,5,2020,17:00:00,43781250,0
2,5,2020,17:30:00,45593750,0
2,5,2020,18:00:00,50000000,0
2,5,2020,18:30:00,53250000,0
2,5,2020,19:00:00,54875000,0
2,5,2020,19:30:00,54843750,0
2,5,2020,20:00:00,55781250,0
2,5,2020,20:30:00,55093750,0
2,5,2020,21:00:00,53656250,0
2,5,2020,21:30:00,51625000,0
2,5,2020,22:00:00,49218750,0
2,5,2020,22:30:00,46531250,0
2,5,2020,23:00:00,44375000,0
2,5,2020,23:30:00,42031250,0
3,5,2020,0:00:00,40281250,0
3,5,2020,0:30:00,39000000,0
3,5,2020,1:00:00,38000000,0
3,5,2020,1:30:00,37093750,0
3,5,2020,2:00:00,36343750,0
3,5,2020,2:30:00,36250000,0
3,5,2020,3:00:00,36718750,0
3,5,2020,3:30:00,37250000,0
3,5,2020,4:00:00,37218750,0
3,5,2020,4:30:00,36562500,0
3,5,2020,5:00:00,34937500,0
3,5,2020,5:30:00,33843750,0
3,5,2020,6:00:00,32093750,0
3,5,2020,6:30:00,30812500,0
3,5,2020,7:00:00,29562500,0
3,5,2020,7:30:00,29187500,0
3,5,2020,8:00:00,29562500,0
3,5,2020,8:30:00,30218750,0
3,5,2020,9:00:00,31187500,0
3,5,2020,9:30:00,32625000,0
3,5,2020,10:00:00,33625000,0
3,5,2020,10:30:00,34687500,0
3,5,2020,11:00:00,35937500,0
3,5,2020,11:30:00,37250000,0
3,5,2020,12:00:00,38562500,0
3,5,2020,12:30:00,39343750,0
3,5,2020,13:00:00,39968750,0
3,5,2020,13:30:00,41593750,0
3,5,2020,14:00:00,42437500,0
3,5,2020,14:30:00,42625000,0
3,5,2020,15:00:00,43750000,0
3,5,2020,15:30:00,45062500,0
3,5,2020,16:00:00,45593750,0
3,5,2020,16:30:00,44500000,0
3,5,2020,17:00:00,43875000,0
3,5,2020,17:30:00,45375000,0
3,5,2020,18:00:00,53187500,0
3,5,2020,18:30:00,58500000,0
3,5,2020,19:00:00,61437500,0
3,5,2020,19:30:00,61718750,0
3,5,2020,20:00:00,61875000,0
3,5,2020,20:30:00,61406250,0
3,5,2020,21:00:00,60625000,0
3,5,2020,21:30:00,58718750,0
3,5,2020,22:00:00,56937500,0
3,5,2020,22:30:00,53812500,0
3,5,2020,23:00:00,50437500,0
3,5,2020,23:30:00,48312500,0
4,5,2020,0:00:00,46781250,0
4,5,2020,0:30:00,45781250,0
